lat,lon,source_type,record_count
-26.2,-48.6,REGIONAL,270
-16.5,-49.1,REGIONAL,270
-7.1,-35.5,REGIONAL,269
-15.8,-47.7,REGIONAL,269
-22.9,-42.6,INTERNAL,269
-8.1,-34.9,REGIONAL,269
-22.2,-49.6,REGIONAL,269
-23.0,-45.6,INTERNAL,268
-25.5,-49.2,EXTERNAL,268
3.2,-52.3,EXTERNAL,268
-22.9,-47.1,EXTERNAL,267
-26.9,-49.4,REGIONAL,266
-23.9,-46.5,REGIONAL,266
-19.2,-57.6,REGIONAL,266
-22.9,-42.4,REGIONAL,266
-17.7,-48.2,REGIONAL,265
-16.7,-49.3,EXTERNAL,264
-19.9,-43.9,EXTERNAL,263
-29.9,-51.2,REGIONAL,263
-22.8,-47.1,EXTERNAL,263
-25.5,-48.3,REGIONAL,262
-3.2,-39.3,REGIONAL,262
-22.8,-43.4,REGIONAL,262
-25.9,-48.5,REGIONAL,262
-18.2,-42.4,REGIONAL,262
-24.0,-46.8,INTERNAL,260
-27.8,-48.6,REGIONAL,260
-22.7,-43.4,REGIONAL,260
-20.5,-55.7,EXTERNAL,260
-27.5,-48.5,INTERNAL,259
-23.3,-51.2,REGIONAL,259
-25.5,-48.3,INTERNAL,259
1.0,-29.3,INTERNAL,258
-25.5,-48.8,INTERNAL,258
-22.1,-45.1,REGIONAL,258
-20.5,-54.6,EXTERNAL,258
-23.2,-44.3,INTERNAL,257
-23.6,-39.9,EXTERNAL,257
-9.2,-36.0,REGIONAL,257
-7.3,-37.4,REGIONAL,256
-21.4,-49.9,INTERNAL,256
-22.4,-47.8,INTERNAL,256
-9.6,-55.9,EXTERNAL,255
-28.4,-48.8,INTERNAL,255
-23.3,-51.1,REGIONAL,254
-21.2,-47.8,INTERNAL,254
-8.7,-35.1,INTERNAL,254
-23.9,-47.0,INTERNAL,253
-9.9,-63.0,REGIONAL,253
-10.8,-52.9,REGIONAL,253
-16.3,-56.6,REGIONAL,253
-12.0,-38.0,EXTERNAL,252
-10.0,-63.0,REGIONAL,252
-22.6,-43.7,REGIONAL,251
-11.1,-37.3,REGIONAL,250
-19.1,-40.0,REGIONAL,250
-25.1,-47.9,REGIONAL,248
-21.6,-47.7,REGIONAL,248
-22.5,-44.1,REGIONAL,247
-21.0,-47.8,REGIONAL,247
-6.0,-35.1,INTERNAL,246
-16.4,-39.1,REGIONAL,246
-27.6,-48.7,REGIONAL,245
-19.1,-39.9,REGIONAL,245
-1.4,-48.5,REGIONAL,245
-23.8,-47.3,INTERNAL,245
4.7,-50.3,EXTERNAL,245
-10.5,-37.4,REGIONAL,244
-16.0,-48.1,REGIONAL,244
-3.2,-47.8,INTERNAL,244
-22.4,-42.6,REGIONAL,243
-21.0,-40.8,INTERNAL,243
-20.5,-55.3,EXTERNAL,243
-21.3,-48.5,REGIONAL,243
-23.6,-47.2,REGIONAL,242
-22.6,-43.2,EXTERNAL,241
-23.4,-51.9,EXTERNAL,241
-7.4,-35.1,REGIONAL,241
-25.5,-49.6,REGIONAL,240
-23.3,-45.1,REGIONAL,240
-21.8,-41.6,REGIONAL,240
-3.0,-60.0,REGIONAL,239
-12.3,-45.0,EXTERNAL,239
-22.8,-44.9,REGIONAL,239
-20.1,-44.0,REGIONAL,239
-3.0,-60.1,REGIONAL,239
-20.0,-42.0,EXTERNAL,239
-20.3,-56.3,EXTERNAL,239
-23.0,-43.7,REGIONAL,238
-17.7,-57.4,REGIONAL,238
-20.0,-40.5,REGIONAL,238
-12.7,-38.1,REGIONAL,238
-3.9,-33.2,EXTERNAL,238
-25.5,-49.5,REGIONAL,238
-28.7,-49.4,REGIONAL,237
-21.9,-43.6,INTERNAL,237
-23.1,-44.2,INTERNAL,237
-26.1,-48.6,INTERNAL,237
-20.5,-43.7,REGIONAL,237
-22.1,-48.1,INTERNAL,237
-20.1,-44.2,REGIONAL,236
-13.5,-56.6,REGIONAL,236
-1.6,-56.3,EXTERNAL,236
-15.6,-47.8,REGIONAL,236
-20.2,-47.4,INTERNAL,236
-22.9,-43.3,EXTERNAL,236
-22.7,-47.6,EXTERNAL,235
-20.0,-40.1,REGIONAL,235
-20.2,-40.2,REGIONAL,235
-22.5,-43.0,EXTERNAL,235
-25.1,-50.1,REGIONAL,234
-23.8,-47.0,REGIONAL,234
-22.3,-49.0,REGIONAL,234
-7.2,-39.4,REGIONAL,234
-23.7,-46.7,EXTERNAL,233
-22.5,-51.3,INTERNAL,233
-18.2,-43.6,REGIONAL,233
-25.8,-45.2,EXTERNAL,233
-23.9,-46.7,INTERNAL,232
-12.6,-41.5,REGIONAL,232
-23.4,-46.8,REGIONAL,232
-26.5,-49.3,REGIONAL,232
-24.1,-48.0,REGIONAL,232
-25.1,-47.9,EXTERNAL,231
-28.6,-48.9,INTERNAL,231
-26.3,-48.8,REGIONAL,231
-1.5,-61.4,INTERNAL,231
-23.2,-45.9,EXTERNAL,231
-23.8,-46.4,REGIONAL,231
-23.0,-43.6,REGIONAL,230
-3.7,-52.4,REGIONAL,230
-29.4,-49.8,INTERNAL,230
-15.5,-47.3,REGIONAL,229
-23.6,-45.4,REGIONAL,229
-23.5,-46.2,INTERNAL,229
-20.4,-54.6,REGIONAL,229
-23.5,-47.5,EXTERNAL,228
-21.8,-48.2,REGIONAL,228
-8.7,-35.8,REGIONAL,228
-25.4,-48.8,REGIONAL,228
-8.2,-70.4,REGIONAL,228
-28.0,-53.2,REGIONAL,228
-25.6,-48.3,INTERNAL,228
-20.9,-42.0,REGIONAL,228
-27.0,-48.9,REGIONAL,228
-15.7,-47.7,REGIONAL,227
-7.8,-34.8,REGIONAL,227
-10.0,-36.0,REGIONAL,227
-23.4,-48.5,INTERNAL,227
-20.3,-46.5,REGIONAL,227
-3.0,-60.0,EXTERNAL,227
-16.5,-56.7,EXTERNAL,227
-25.5,-49.0,REGIONAL,227
-21.4,-46.9,REGIONAL,226
-22.1,-44.7,REGIONAL,226
-9.9,-67.9,REGIONAL,225
-24.5,-48.7,REGIONAL,225
-23.6,-45.1,INTERNAL,225
-29.3,-49.7,REGIONAL,225
-24.0,-47.5,REGIONAL,224
-31.3,-54.1,REGIONAL,224
-17.3,-56.8,REGIONAL,223
-19.2,-40.0,REGIONAL,223
-7.2,-35.9,REGIONAL,223
-22.8,-45.6,REGIONAL,223
-9.4,-36.6,REGIONAL,223
-14.2,-44.5,REGIONAL,223
-29.0,-54.0,EXTERNAL,223
-23.0,-44.5,INTERNAL,222
-23.0,-44.0,REGIONAL,222
-31.8,-52.3,INTERNAL,222
-23.2,-44.4,INTERNAL,222
-27.4,-48.4,INTERNAL,221
-23.5,-44.8,INTERNAL,221
-28.7,-53.7,REGIONAL,220
-22.3,-47.8,INTERNAL,220
-29.4,-49.8,REGIONAL,220
-1.1,-46.8,REGIONAL,219
-28.6,-49.0,INTERNAL,219
-26.4,-48.8,INTERNAL,219
-25.3,-48.1,INTERNAL,219
-25.9,-48.8,INTERNAL,219
-30.0,-50.1,REGIONAL,219
-3.1,-60.1,REGIONAL,219
-26.1,-48.8,INTERNAL,219
-29.5,-49.8,INTERNAL,219
-29.4,-50.8,REGIONAL,218
-24.4,-47.9,REGIONAL,218
0.9,-52.0,REGIONAL,217
-23.8,-45.6,REGIONAL,217
-24.3,-47.2,REGIONAL,217
-28.6,-49.3,EXTERNAL,217
-23.7,-46.6,INTERNAL,217
-8.0,-34.9,EXTERNAL,217
-24.7,-47.5,INTERNAL,216
-22.4,-51.0,INTERNAL,216
-16.6,-49.3,REGIONAL,216
-23.9,-47.0,REGIONAL,216
-22.4,-46.9,REGIONAL,216
-23.7,-45.0,INTERNAL,215
-9.3,-57.0,INTERNAL,215
-6.7,-38.9,REGIONAL,215
-23.1,-47.8,REGIONAL,215
-31.8,-52.2,REGIONAL,215
-19.0,-50.6,INTERNAL,215
-20.8,-42.9,EXTERNAL,215
-23.7,-48.6,INTERNAL,215
-22.2,-47.9,INTERNAL,214
-8.0,-38.3,REGIONAL,213
-27.7,-48.5,EXTERNAL,213
-21.5,-49.8,INTERNAL,213
-16.9,-43.0,REGIONAL,212
-31.7,-52.3,REGIONAL,212
-17.2,-54.1,REGIONAL,212
-22.8,-44.8,REGIONAL,212
-23.3,-47.9,REGIONAL,212
-26.8,-49.1,REGIONAL,212
-24.2,-46.9,REGIONAL,211
-32.0,-52.1,REGIONAL,211
-15.6,-47.9,REGIONAL,211
-22.3,-43.8,INTERNAL,211
-7.3,-39.5,REGIONAL,210
-9.0,-35.2,REGIONAL,210
-25.4,-50.6,REGIONAL,209
-15.9,-48.0,EXTERNAL,209
-15.8,-48.9,EXTERNAL,209
-22.9,-43.1,EXTERNAL,208
-21.2,-45.0,REGIONAL,208
-21.7,-43.4,REGIONAL,208
-23.5,-47.5,REGIONAL,208
-18.9,-48.2,REGIONAL,207
-7.2,-38.5,REGIONAL,207
-23.5,-46.4,EXTERNAL,207
-23.0,-47.0,EXTERNAL,207
-21.7,-46.7,REGIONAL,207
-20.3,-40.5,REGIONAL,207
-20.5,-55.6,EXTERNAL,207
-30.2,-57.5,REGIONAL,207
-15.7,-47.9,EXTERNAL,206
-23.8,-45.7,REGIONAL,206
-28.3,-48.7,REGIONAL,206
-18.4,-39.7,REGIONAL,206
-26.2,-48.7,INTERNAL,206
-23.9,-47.1,REGIONAL,206
-23.0,-43.9,REGIONAL,205
-12.2,-45.0,EXTERNAL,205
3.1,-60.4,INTERNAL,205
-21.2,-47.8,EXTERNAL,205
-16.0,-48.0,REGIONAL,205
-6.6,-37.2,INTERNAL,204
-28.6,-49.6,REGIONAL,204
-24.0,-45.5,INTERNAL,204
-23.7,-46.5,EXTERNAL,204
-31.8,-52.4,INTERNAL,204
-20.5,-41.1,REGIONAL,204
-2.4,-59.8,REGIONAL,203
-28.5,-48.8,INTERNAL,203
-20.8,-40.6,INTERNAL,203
-20.5,-48.9,INTERNAL,203
-21.9,-47.4,INTERNAL,202
-20.6,-41.8,INTERNAL,202
-23.0,-46.9,INTERNAL,202
-7.2,-34.8,REGIONAL,202
-23.9,-46.4,REGIONAL,201
-7.4,-36.3,REGIONAL,201
-23.0,-43.5,EXTERNAL,201
-27.2,-49.1,REGIONAL,200
-22.9,-45.9,REGIONAL,200
-3.1,-59.8,REGIONAL,200
-23.5,-46.3,REGIONAL,200
-23.3,-51.2,EXTERNAL,200
-5.9,-37.3,REGIONAL,200
2.2,-52.9,EXTERNAL,199
-6.3,-39.3,REGIONAL,199
-9.4,-40.5,REGIONAL,198
-21.3,-47.8,INTERNAL,198
-23.6,-46.9,EXTERNAL,197
-27.4,-49.8,REGIONAL,196
-23.0,-45.7,INTERNAL,196
-16.5,-39.1,REGIONAL,196
-22.8,-45.7,REGIONAL,195
-24.0,-46.3,EXTERNAL,195
-20.4,-41.8,REGIONAL,195
-19.0,-56.6,REGIONAL,194
-19.5,-41.1,REGIONAL,194
-8.1,-35.2,REGIONAL,194
-10.4,-62.5,REGIONAL,193
-9.8,-35.9,REGIONAL,193
-29.2,-50.1,REGIONAL,193
-19.2,-45.0,REGIONAL,193
-28.3,-53.5,REGIONAL,193
-26.9,-49.1,EXTERNAL,193
-23.1,-43.5,REGIONAL,193
-21.3,-42.3,INTERNAL,192
-22.1,-48.0,INTERNAL,192
-16.4,-56.7,REGIONAL,192
-27.0,-48.6,INTERNAL,192
-22.3,-47.4,EXTERNAL,191
-17.2,-56.7,REGIONAL,191
-22.6,-47.3,REGIONAL,191
-20.9,-49.3,INTERNAL,191
-12.7,-39.1,REGIONAL,191
-8.1,-34.9,EXTERNAL,191
-22.4,-42.9,REGIONAL,190
-4.2,-69.9,REGIONAL,190
-27.4,-48.5,INTERNAL,190
3.0,-52.4,EXTERNAL,190
-15.8,-48.0,EXTERNAL,189
-29.8,-51.8,REGIONAL,189
-7.3,-37.4,INTERNAL,189
-25.3,-49.3,REGIONAL,189
-23.2,-47.0,EXTERNAL,189
-22.8,-47.3,EXTERNAL,189
-28.1,-48.7,REGIONAL,189
-22.9,-43.2,INTERNAL,189
-22.8,-43.4,EXTERNAL,189
-6.7,-39.0,REGIONAL,188
-20.4,-41.9,REGIONAL,188
-23.8,-46.1,REGIONAL,188
-6.1,-49.9,REGIONAL,188
-18.9,-42.0,REGIONAL,187
-13.0,-38.6,REGIONAL,187
-23.7,-46.7,INTERNAL,187
-3.2,-60.0,REGIONAL,187
-26.9,-52.4,REGIONAL,187
-22.9,-48.5,INTERNAL,187
-16.3,-49.0,REGIONAL,187
-23.8,-47.1,INTERNAL,186
-12.5,-41.5,REGIONAL,186
-26.2,-48.5,EXTERNAL,186
-10.1,-67.9,REGIONAL,186
-23.7,-52.8,REGIONAL,186
-23.8,-45.4,EXTERNAL,186
-19.6,-57.2,EXTERNAL,186
-23.3,-44.7,REGIONAL,185
-9.7,-67.7,REGIONAL,185
-23.5,-45.1,EXTERNAL,185
-13.0,-41.3,REGIONAL,185
-22.2,-51.2,INTERNAL,185
-22.9,-43.4,EXTERNAL,184
-23.7,-46.9,REGIONAL,184
-23.2,-44.2,INTERNAL,184
-5.1,-42.8,REGIONAL,184
-2.8,-40.5,REGIONAL,184
-24.2,-47.0,REGIONAL,183
-12.0,-41.0,EXTERNAL,183
-23.3,-46.9,REGIONAL,183
-19.3,-43.5,REGIONAL,182
-6.4,-35.3,REGIONAL,182
-27.8,-48.5,INTERNAL,182
-2.6,-60.1,REGIONAL,182
-10.7,-38.6,REGIONAL,182
-20.3,-40.3,EXTERNAL,182
-20.2,-56.4,REGIONAL,182
-27.6,-48.6,EXTERNAL,182
-3.9,-38.4,REGIONAL,181
-16.6,-47.8,REGIONAL,181
-22.4,-47.6,INTERNAL,181
-22.9,-42.2,INTERNAL,181
-15.4,-47.5,REGIONAL,181
-22.9,-42.3,REGIONAL,181
-26.8,-48.9,REGIONAL,180
-12.2,-39.0,REGIONAL,180
-21.1,-56.5,REGIONAL,180
-22.0,-48.5,INTERNAL,179
-10.8,-38.5,REGIONAL,179
-15.5,-47.6,REGIONAL,179
-3.0,-60.7,REGIONAL,179
-23.8,-46.4,INTERNAL,179
-27.2,-48.6,REGIONAL,179
-7.1,-36.3,REGIONAL,179
-25.6,-48.6,REGIONAL,178
-26.2,-48.6,INTERNAL,178
-3.9,-38.5,REGIONAL,178
-21.8,-41.0,REGIONAL,178
-6.7,-36.4,REGIONAL,178
-5.7,-36.3,EXTERNAL,178
-15.8,-48.3,REGIONAL,178
-25.5,-49.4,REGIONAL,177
-22.4,-47.5,INTERNAL,177
0.9,-51.2,REGIONAL,177
-9.7,-35.7,REGIONAL,176
-13.0,-41.4,REGIONAL,176
-9.3,-40.5,REGIONAL,176
-26.7,-49.2,REGIONAL,176
-27.8,-50.3,REGIONAL,176
-5.1,-42.8,EXTERNAL,176
-9.5,-41.4,INTERNAL,175
-22.9,-43.0,EXTERNAL,175
-23.2,-44.3,REGIONAL,175
-9.4,-69.9,REGIONAL,175
-23.4,-44.9,REGIONAL,175
-10.9,-37.1,REGIONAL,174
-23.5,-45.8,INTERNAL,174
-22.9,-46.3,REGIONAL,174
-7.1,-40.1,REGIONAL,174
-6.3,-34.9,INTERNAL,174
-19.9,-44.4,REGIONAL,173
-3.6,-38.9,REGIONAL,173
-21.6,-48.5,INTERNAL,173
-20.0,-44.0,EXTERNAL,173
-22.9,-47.0,EXTERNAL,172
-20.1,-56.6,REGIONAL,172
-32.1,-52.2,REGIONAL,172
-22.3,-47.7,INTERNAL,172
-24.3,-49.7,REGIONAL,172
-22.9,-44.0,REGIONAL,172
-2.0,-59.8,REGIONAL,172
-20.0,-56.8,EXTERNAL,172
-21.0,-47.4,REGIONAL,172
-10.6,-40.4,INTERNAL,171
-23.4,-46.0,REGIONAL,171
-30.2,-51.2,REGIONAL,171
-8.8,-67.5,REGIONAL,171
-22.8,-43.0,REGIONAL,171
-27.1,-48.5,REGIONAL,170
-17.9,-51.7,REGIONAL,170
-15.7,-48.0,REGIONAL,170
-25.5,-48.8,REGIONAL,170
-11.2,-40.5,REGIONAL,170
-24.6,-48.6,INTERNAL,170
-22.5,-42.3,REGIONAL,169
-24.0,-46.4,INTERNAL,169
-30.0,-51.1,EXTERNAL,169
-21.8,-46.6,REGIONAL,169
-20.4,-55.1,EXTERNAL,169
-31.5,-52.5,REGIONAL,168
-20.1,-56.0,EXTERNAL,168
-23.3,-46.4,REGIONAL,168
-8.0,-35.0,EXTERNAL,168
-19.6,-57.3,EXTERNAL,168
-23.5,-46.8,EXTERNAL,168
-23.1,-44.9,REGIONAL,168
-24.6,-48.7,INTERNAL,167
-8.7,-63.9,REGIONAL,167
-20.0,-40.6,REGIONAL,167
-28.4,-48.7,REGIONAL,167
-18.3,-52.9,REGIONAL,167
-22.2,-51.0,INTERNAL,167
-20.5,-55.9,EXTERNAL,167
-24.0,-46.4,EXTERNAL,166
-23.0,-44.3,REGIONAL,166
-16.5,-38.9,REGIONAL,166
-23.5,-45.2,EXTERNAL,166
-22.9,-50.0,INTERNAL,165
-27.1,-51.6,REGIONAL,165
-23.7,-46.9,INTERNAL,165
-28.4,-49.5,REGIONAL,165
-21.0,-50.0,INTERNAL,165
-8.3,-36.0,REGIONAL,165
1.1,-52.7,INTERNAL,164
-20.9,-49.4,INTERNAL,164
-11.3,-42.7,EXTERNAL,164
-3.9,-32.7,EXTERNAL,163
-20.2,-50.9,INTERNAL,163
-13.0,-38.5,INTERNAL,163
-23.9,-52.0,REGIONAL,163
-6.2,-35.1,REGIONAL,163
-13.6,-47.5,EXTERNAL,163
-21.3,-48.3,REGIONAL,162
-1.2,-48.3,REGIONAL,162
-25.7,-48.5,REGIONAL,162
-20.2,-56.5,EXTERNAL,161
-30.1,-51.1,EXTERNAL,161
-8.1,-35.0,REGIONAL,161
-10.9,-38.5,REGIONAL,161
-7.0,-35.1,REGIONAL,161
-7.5,-38.5,REGIONAL,161
-20.1,-56.7,EXTERNAL,161
-22.5,-44.5,REGIONAL,160
-20.5,-56.0,EXTERNAL,160
-25.0,-48.0,INTERNAL,160
-22.1,-49.0,INTERNAL,160
-18.9,-48.3,EXTERNAL,159
-16.4,-39.2,REGIONAL,159
-22.9,-43.6,EXTERNAL,159
-19.5,-45.6,REGIONAL,159
-19.5,-57.0,EXTERNAL,158
-26.2,-48.5,INTERNAL,158
-22.7,-45.1,REGIONAL,158
-18.9,-41.9,REGIONAL,158
-3.7,-59.8,REGIONAL,158
-27.1,-48.6,REGIONAL,157
-31.6,-52.5,REGIONAL,157
-23.6,-44.9,INTERNAL,157
-30.3,-51.0,REGIONAL,157
-22.9,-48.4,REGIONAL,157
-27.6,-51.2,REGIONAL,157
-5.9,-35.2,EXTERNAL,157
-23.5,-46.9,REGIONAL,156
-24.2,-48.4,REGIONAL,156
-28.2,-53.7,REGIONAL,156
-29.8,-51.1,REGIONAL,156
-8.1,-35.3,REGIONAL,156
-25.5,-48.5,REGIONAL,155
-23.8,-45.9,REGIONAL,155
-19.9,-40.1,REGIONAL,155
-23.4,-45.2,EXTERNAL,155
-22.5,-43.2,EXTERNAL,154
-30.1,-51.3,REGIONAL,154
-23.6,-45.9,INTERNAL,153
-29.5,-51.1,REGIONAL,153
-1.8,-60.1,REGIONAL,153
-7.0,-34.4,EXTERNAL,153
-23.5,-45.0,REGIONAL,153
-19.7,-57.0,EXTERNAL,153
-23.2,-45.0,REGIONAL,153
-19.4,-40.1,REGIONAL,153
3.3,-52.2,EXTERNAL,152
-5.0,-42.8,REGIONAL,152
-22.1,-48.5,INTERNAL,152
-26.9,-48.9,REGIONAL,152
-25.5,-50.6,REGIONAL,152
-20.5,-55.2,EXTERNAL,152
-25.2,-50.0,REGIONAL,152
-22.4,-44.8,REGIONAL,151
-15.8,-47.8,EXTERNAL,151
-22.8,-49.9,INTERNAL,151
-28.0,-49.9,REGIONAL,151
-3.1,-60.0,EXTERNAL,151
-25.8,-49.3,REGIONAL,151
-25.2,-48.3,REGIONAL,151
-21.4,-56.4,REGIONAL,151
-8.2,-35.6,REGIONAL,150
-26.3,-48.8,EXTERNAL,150
-20.5,-41.8,REGIONAL,150
-15.6,-56.0,EXTERNAL,150
-6.5,-39.4,REGIONAL,150
-28.7,-49.6,REGIONAL,150
-23.0,-44.5,REGIONAL,150
-23.2,-44.7,EXTERNAL,150
-25.6,-49.2,REGIONAL,150
-20.4,-43.6,REGIONAL,149
-28.7,-49.3,REGIONAL,149
-9.3,-35.4,REGIONAL,149
-29.3,-49.7,INTERNAL,149
-22.0,-49.1,INTERNAL,149
-23.0,-46.9,REGIONAL,149
-25.7,-48.4,REGIONAL,149
-23.8,-45.3,INTERNAL,149
-7.8,-34.9,REGIONAL,148
-25.3,-51.5,REGIONAL,148
-17.3,-56.6,REGIONAL,148
-25.7,-48.5,INTERNAL,148
-20.7,-49.9,INTERNAL,148
-9.8,-67.7,REGIONAL,148
-31.0,-50.9,INTERNAL,148
-26.4,-49.3,REGIONAL,148
-22.2,-44.7,REGIONAL,147
-19.5,-57.0,REGIONAL,147
-28.6,-48.8,REGIONAL,147
-21.7,-57.7,REGIONAL,147
-8.2,-35.8,REGIONAL,147
-23.0,-49.3,EXTERNAL,147
-1.7,-56.4,EXTERNAL,147
-5.8,-35.2,EXTERNAL,147
-23.7,-44.2,INTERNAL,147
-20.0,-46.0,REGIONAL,147
-31.9,-52.2,INTERNAL,146
-27.3,-48.2,INTERNAL,146
-28.7,-49.1,INTERNAL,146
-22.2,-46.7,REGIONAL,146
-31.9,-52.3,INTERNAL,146
-12.5,-38.0,REGIONAL,146
-20.7,-43.3,REGIONAL,146
-23.5,-46.9,EXTERNAL,146
-25.8,-48.8,INTERNAL,146
-2.0,-60.0,REGIONAL,146
-26.5,-48.6,INTERNAL,146
-31.7,-52.2,INTERNAL,146
-3.1,-64.8,REGIONAL,146
-31.8,-52.2,INTERNAL,146
-28.5,-49.0,INTERNAL,146
-25.3,-48.5,INTERNAL,146
-15.6,-56.1,EXTERNAL,145
-28.4,-49.3,EXTERNAL,145
-19.1,-43.7,REGIONAL,145
-20.2,-56.4,EXTERNAL,145
-25.1,-50.0,INTERNAL,145
-21.2,-48.4,REGIONAL,145
-23.3,-45.4,INTERNAL,145
-24.9,-48.0,INTERNAL,145
-22.2,-54.9,REGIONAL,145
-16.3,-49.2,EXTERNAL,144
-23.6,-45.4,EXTERNAL,144
-23.0,-47.0,INTERNAL,144
-19.6,-56.1,REGIONAL,144
-20.3,-56.2,EXTERNAL,144
-4.0,-38.7,REGIONAL,144
-23.1,-44.3,INTERNAL,144
-14.9,-39.0,REGIONAL,144
-16.5,-54.6,REGIONAL,144
-23.0,-43.1,REGIONAL,144
-31.7,-52.6,REGIONAL,143
-8.0,-35.2,REGIONAL,143
-22.8,-43.7,REGIONAL,143
-22.7,-42.0,REGIONAL,143
-22.8,-43.1,REGIONAL,143
-18.9,-47.0,EXTERNAL,143
-24.0,-47.0,REGIONAL,143
-23.4,-51.2,INTERNAL,143
-16.7,-49.2,EXTERNAL,143
-27.1,-49.5,REGIONAL,143
-6.5,-37.1,REGIONAL,143
-22.8,-43.3,EXTERNAL,142
-23.8,-45.8,REGIONAL,142
-22.7,-49.6,INTERNAL,142
-29.8,-50.5,REGIONAL,142
-16.1,-48.0,REGIONAL,142
-22.5,-42.7,REGIONAL,142
-25.6,-49.4,REGIONAL,142
-3.0,-61.2,REGIONAL,142
-15.5,-55.8,REGIONAL,142
-5.4,-47.3,REGIONAL,141
-22.9,-44.4,REGIONAL,141
-22.4,-45.5,REGIONAL,141
-16.3,-39.0,REGIONAL,141
-22.5,-43.5,REGIONAL,140
-9.9,-58.2,REGIONAL,140
-30.0,-51.0,REGIONAL,140
-21.7,-57.8,REGIONAL,140
-5.4,-49.1,REGIONAL,140
-29.8,-51.2,REGIONAL,140
-2.6,-44.2,REGIONAL,140
-23.6,-47.0,REGIONAL,140
-20.0,-43.0,EXTERNAL,140
-32.2,-52.1,REGIONAL,140
-8.8,-63.9,REGIONAL,140
-14.2,-47.6,REGIONAL,140
-0.9,-46.7,EXTERNAL,140
-26.2,-52.7,REGIONAL,139
-4.4,-37.8,EXTERNAL,139
-15.9,-49.0,REGIONAL,139
-22.8,-43.0,EXTERNAL,139
-23.2,-44.6,REGIONAL,139
-23.0,-43.4,EXTERNAL,139
-13.6,-41.8,REGIONAL,139
-3.7,-38.6,INTERNAL,139
-22.3,-44.6,REGIONAL,138
2.3,-52.9,EXTERNAL,138
-23.0,-46.0,EXTERNAL,138
-26.3,-48.6,REGIONAL,138
-20.4,-56.1,EXTERNAL,138
-22.5,-42.7,EXTERNAL,138
-19.9,-56.9,EXTERNAL,138
-24.6,-48.7,REGIONAL,138
-23.2,-46.4,REGIONAL,138
-22.9,-48.5,REGIONAL,138
-22.0,-47.4,REGIONAL,138
-23.4,-44.8,REGIONAL,138
-24.4,-47.1,INTERNAL,137
-19.6,-57.1,EXTERNAL,137
-17.3,-56.7,EXTERNAL,137
-22.7,-45.7,REGIONAL,137
-23.1,-46.6,EXTERNAL,137
-27.9,-45.9,EXTERNAL,137
-24.3,-46.9,REGIONAL,137
-24.7,-48.0,REGIONAL,137
-22.8,-47.0,INTERNAL,136
-9.2,-56.0,REGIONAL,136
-6.1,-35.2,REGIONAL,136
-22.5,-43.3,REGIONAL,136
-1.9,-59.4,REGIONAL,136
-25.4,-49.8,REGIONAL,136
-8.3,-35.0,REGIONAL,136
-6.8,-34.9,REGIONAL,136
-22.3,-42.4,REGIONAL,136
-8.4,-36.0,REGIONAL,136
-12.6,-37.9,REGIONAL,136
-22.8,-43.7,EXTERNAL,136
-30.9,-55.6,REGIONAL,136
-23.9,-46.3,REGIONAL,136
-20.5,-55.8,EXTERNAL,136
-22.5,-47.7,INTERNAL,135
-23.1,-47.0,EXTERNAL,135
-23.5,-46.3,EXTERNAL,135
-2.9,-59.9,REGIONAL,135
-14.4,-40.2,REGIONAL,135
-18.9,-40.7,REGIONAL,135
-22.5,-51.2,INTERNAL,135
-3.7,-38.5,INTERNAL,134
-16.2,-56.3,EXTERNAL,134
-22.8,-45.5,INTERNAL,134
-17.7,-39.0,EXTERNAL,134
-23.7,-46.2,INTERNAL,134
-20.4,-54.9,EXTERNAL,133
-23.0,-43.3,EXTERNAL,133
-22.4,-43.0,EXTERNAL,133
-9.1,-56.6,REGIONAL,133
-26.3,-48.9,REGIONAL,133
-2.8,-60.1,REGIONAL,133
-27.5,-48.4,EXTERNAL,132
-20.0,-50.4,INTERNAL,132
-22.6,-47.7,INTERNAL,132
-21.6,-46.8,INTERNAL,132
-22.9,-43.5,EXTERNAL,132
-21.1,-42.7,INTERNAL,131
-22.3,-42.3,REGIONAL,131
-24.0,-46.2,REGIONAL,131
-22.7,-44.6,REGIONAL,131
-22.4,-47.4,EXTERNAL,131
-23.5,-47.4,EXTERNAL,131
-20.8,-51.7,REGIONAL,131
-3.3,-60.2,REGIONAL,131
-20.3,-46.4,REGIONAL,131
-22.2,-47.6,INTERNAL,131
-7.8,-35.6,REGIONAL,130
-4.7,-36.7,INTERNAL,130
-22.3,-42.7,REGIONAL,130
-22.6,-52.2,REGIONAL,130
-15.9,-50.1,REGIONAL,130
-27.2,-48.5,INTERNAL,130
-17.9,-38.7,REGIONAL,130
-18.7,-39.8,REGIONAL,130
-25.3,-49.0,REGIONAL,130
-1.0,-46.8,REGIONAL,130
-23.2,-46.8,EXTERNAL,129
-23.5,-45.8,REGIONAL,129
-23.0,-43.6,EXTERNAL,129
-23.0,-47.2,REGIONAL,129
-23.1,-45.0,REGIONAL,129
-23.2,-45.2,INTERNAL,129
-7.4,-65.9,INTERNAL,129
-27.0,-49.2,REGIONAL,129
-22.9,-48.4,EXTERNAL,129
-23.2,-44.1,REGIONAL,128
-10.9,-37.1,EXTERNAL,128
-19.9,-56.3,REGIONAL,128
