lat,lon,source_type,record_count
-10.0,-36.0,REGIONAL,2853
18.0,-74.0,REGIONAL,2852
43.0,-100.0,INTERNAL,2851
47.0,26.0,EXTERNAL,2850
58.0,8.0,REGIONAL,2847
53.0,21.0,REGIONAL,2847
-32.0,-29.0,EXTERNAL,2846
-24.0,-48.0,INTERNAL,2846
18.0,-100.0,REGIONAL,2845
10.0,-86.0,INTERNAL,2844
-31.0,-60.0,REGIONAL,2844
55.0,3.0,REGIONAL,2844
38.0,13.0,INTERNAL,2844
27.0,-112.0,REGIONAL,2842
49.0,31.0,EXTERNAL,2842
-48.0,169.0,INTERNAL,2840
-53.0,73.0,REGIONAL,2839
29.0,-13.0,REGIONAL,2839
21.0,73.0,INTERNAL,2836
54.0,59.0,EXTERNAL,2835
64.0,-139.0,REGIONAL,2834
78.0,14.0,REGIONAL,2831
53.0,45.0,INTERNAL,2831
1.0,-114.0,EXTERNAL,2831
40.0,24.0,REGIONAL,2831
29.0,-108.0,REGIONAL,2829
29.0,-112.0,REGIONAL,2829
12.0,-83.0,REGIONAL,2827
7.0,-11.0,REGIONAL,2827
-53.0,171.0,INTERNAL,2826
-29.0,168.0,REGIONAL,2825
56.0,36.0,INTERNAL,2825
18.0,-90.0,REGIONAL,2825
25.0,125.0,INTERNAL,2825
28.0,-93.0,INTERNAL,2824
39.0,-74.0,REGIONAL,2823
57.0,-111.0,REGIONAL,2823
67.0,67.0,EXTERNAL,2822
45.0,36.0,INTERNAL,2821
20.0,-90.0,INTERNAL,2821
10.0,170.0,REGIONAL,2819
27.0,76.0,EXTERNAL,2819
7.0,-72.0,INTERNAL,2818
45.0,29.0,EXTERNAL,2818
45.0,36.0,REGIONAL,2818
16.0,121.0,EXTERNAL,2817
23.0,-99.0,EXTERNAL,2816
55.0,66.0,EXTERNAL,2816
36.0,-89.0,EXTERNAL,2813
-9.0,159.0,EXTERNAL,2813
46.0,24.0,EXTERNAL,2811
61.0,-3.0,INTERNAL,2811
-35.0,116.0,EXTERNAL,2810
59.0,13.0,REGIONAL,2810
-13.0,34.0,EXTERNAL,2809
56.0,59.0,EXTERNAL,2809
-34.0,122.0,EXTERNAL,2809
40.0,142.0,INTERNAL,2807
58.0,-6.0,REGIONAL,2805
-22.0,47.0,EXTERNAL,2805
48.0,-52.0,INTERNAL,2804
37.0,-101.0,INTERNAL,2804
27.0,-80.0,EXTERNAL,2804
0.0,-71.0,INTERNAL,2804
52.0,-121.0,REGIONAL,2803
78.0,17.0,REGIONAL,2803
54.0,59.0,INTERNAL,2802
69.0,33.0,EXTERNAL,2802
36.0,34.0,EXTERNAL,2801
-29.0,-51.0,REGIONAL,2800
7.0,125.0,EXTERNAL,2799
0.0,34.0,INTERNAL,2799
38.0,145.0,INTERNAL,2798
56.0,15.0,EXTERNAL,2798
46.0,33.0,INTERNAL,2797
-58.0,80.0,EXTERNAL,2795
-4.0,38.0,INTERNAL,2795
-71.0,-80.0,EXTERNAL,2792
19.0,82.0,EXTERNAL,2790
66.0,77.0,EXTERNAL,2788
-28.0,33.0,INTERNAL,2788
68.0,19.0,REGIONAL,2787
39.0,140.0,INTERNAL,2786
22.0,104.0,EXTERNAL,2786
47.0,-57.0,INTERNAL,2785
54.0,-122.0,REGIONAL,2785
46.0,21.0,EXTERNAL,2784
-7.0,111.0,EXTERNAL,2783
24.0,-76.0,EXTERNAL,2782
43.0,144.0,INTERNAL,2782
-25.0,131.0,EXTERNAL,2782
58.0,68.0,EXTERNAL,2781
-30.0,154.0,INTERNAL,2780
56.0,-171.0,INTERNAL,2780
79.0,11.0,REGIONAL,2779
-68.0,74.0,EXTERNAL,2779
64.0,-68.0,INTERNAL,2779
59.0,123.0,INTERNAL,2779
26.0,127.0,INTERNAL,2779
-2.0,34.0,EXTERNAL,2776
42.0,47.0,INTERNAL,2775
-39.0,147.0,EXTERNAL,2775
59.0,29.0,INTERNAL,2775
-19.0,34.0,EXTERNAL,2775
-16.0,167.0,REGIONAL,2773
38.0,28.0,EXTERNAL,2773
26.0,-96.0,INTERNAL,2772
21.0,107.0,EXTERNAL,2771
-60.0,-52.0,EXTERNAL,2770
15.0,6.0,EXTERNAL,2769
-14.0,35.0,EXTERNAL,2768
44.0,-84.0,EXTERNAL,2767
6.0,-55.0,EXTERNAL,2767
53.0,159.0,INTERNAL,2766
0.0,36.0,INTERNAL,2765
-10.0,161.0,REGIONAL,2765
37.0,131.0,INTERNAL,2765
44.0,143.0,EXTERNAL,2764
20.0,-96.0,REGIONAL,2763
-28.0,-57.0,REGIONAL,2763
45.0,18.0,REGIONAL,2762
-6.0,-79.0,REGIONAL,2761
-19.0,24.0,EXTERNAL,2759
60.0,151.0,EXTERNAL,2758
-20.0,144.0,INTERNAL,2755
47.0,-71.0,INTERNAL,2755
40.0,-97.0,INTERNAL,2754
-0.0,56.0,EXTERNAL,2754
15.0,-13.0,EXTERNAL,2753
48.0,-103.0,INTERNAL,2752
55.0,-128.0,REGIONAL,2752
-16.0,-72.0,REGIONAL,2751
21.0,82.0,EXTERNAL,2750
52.0,-177.0,INTERNAL,2748
-22.0,148.0,INTERNAL,2748
18.0,-21.0,EXTERNAL,2747
16.0,-13.0,EXTERNAL,2746
44.0,-95.0,EXTERNAL,2743
-24.0,-45.0,REGIONAL,2742
47.0,-110.0,INTERNAL,2742
-50.0,71.0,EXTERNAL,2740
-13.0,-39.0,INTERNAL,2739
-22.0,55.0,EXTERNAL,2739
40.0,19.0,INTERNAL,2738
43.0,-90.0,EXTERNAL,2738
-12.0,-71.0,REGIONAL,2736
35.0,-77.0,EXTERNAL,2735
38.0,-77.0,EXTERNAL,2734
43.0,24.0,REGIONAL,2734
31.0,140.0,EXTERNAL,2733
58.0,-3.0,EXTERNAL,2733
11.0,-84.0,EXTERNAL,2732
29.0,79.0,EXTERNAL,2731
8.0,-8.0,EXTERNAL,2730
10.0,-68.0,REGIONAL,2730
54.0,2.0,REGIONAL,2730
-29.0,-59.0,REGIONAL,2727
6.0,-78.0,INTERNAL,2726
4.0,-73.0,REGIONAL,2726
-29.0,136.0,INTERNAL,2724
-18.0,122.0,INTERNAL,2723
-21.0,-41.0,INTERNAL,2723
-35.0,-57.0,REGIONAL,2723
36.0,-109.0,INTERNAL,2723
53.0,57.0,INTERNAL,2723
7.0,-74.0,REGIONAL,2723
38.0,-30.0,INTERNAL,2723
47.0,-70.0,INTERNAL,2720
-33.0,24.0,EXTERNAL,2719
26.0,-93.0,EXTERNAL,2717
56.0,27.0,EXTERNAL,2717
10.0,-76.0,REGIONAL,2716
-24.0,133.0,EXTERNAL,2716
40.0,11.0,REGIONAL,2716
34.0,-120.0,EXTERNAL,2715
37.0,-116.0,INTERNAL,2715
53.0,20.0,REGIONAL,2714
64.0,-16.0,INTERNAL,2713
-54.0,-40.0,EXTERNAL,2713
-23.0,-46.0,INTERNAL,2712
50.0,-64.0,REGIONAL,2712
47.0,-125.0,INTERNAL,2710
12.0,15.0,EXTERNAL,2710
59.0,29.0,EXTERNAL,2708
64.0,122.0,EXTERNAL,2706
-38.0,-72.0,REGIONAL,2706
48.0,-50.0,INTERNAL,2705
49.0,-113.0,INTERNAL,2704
-15.0,-69.0,EXTERNAL,2703
51.0,85.0,INTERNAL,2703
-69.0,-77.0,EXTERNAL,2702
54.0,54.0,EXTERNAL,2702
44.0,28.0,EXTERNAL,2701
33.0,132.0,INTERNAL,2699
60.0,7.0,EXTERNAL,2698
73.0,23.0,INTERNAL,2696
64.0,-20.0,EXTERNAL,2696
-7.0,72.0,EXTERNAL,2696
-52.0,-31.0,EXTERNAL,2696
47.0,-3.0,REGIONAL,2695
49.0,28.0,EXTERNAL,2694
8.0,4.0,INTERNAL,2693
8.0,-9.0,EXTERNAL,2693
44.0,-69.0,REGIONAL,2693
21.0,-103.0,INTERNAL,2692
-26.0,141.0,INTERNAL,2692
-9.0,160.0,REGIONAL,2691
36.0,-86.0,EXTERNAL,2691
53.0,106.0,EXTERNAL,2690
-8.0,37.0,EXTERNAL,2689
-70.0,-76.0,EXTERNAL,2687
42.0,-110.0,INTERNAL,2687
-67.0,74.0,EXTERNAL,2686
-1.0,-80.0,REGIONAL,2685
4.0,-75.0,REGIONAL,2682
34.0,77.0,EXTERNAL,2682
-13.0,-74.0,REGIONAL,2681
-17.0,-49.0,REGIONAL,2681
27.0,-91.0,EXTERNAL,2680
-51.0,-76.0,INTERNAL,2680
-48.0,38.0,EXTERNAL,2679
-21.0,-43.0,REGIONAL,2678
-75.0,-26.0,EXTERNAL,2678
30.0,-110.0,REGIONAL,2675
44.0,-52.0,INTERNAL,2675
57.0,3.0,REGIONAL,2674
14.0,-117.0,EXTERNAL,2672
58.0,26.0,EXTERNAL,2670
16.0,-91.0,REGIONAL,2670
-62.0,-55.0,EXTERNAL,2670
58.0,7.0,REGIONAL,2669
37.0,-111.0,INTERNAL,2669
25.0,-170.0,INTERNAL,2669
-8.0,126.0,EXTERNAL,2666
35.0,-123.0,INTERNAL,2666
5.0,-68.0,INTERNAL,2664
-12.0,-69.0,EXTERNAL,2664
53.0,58.0,INTERNAL,2663
8.0,39.0,EXTERNAL,2662
60.0,15.0,REGIONAL,2661
-52.0,76.0,EXTERNAL,2661
56.0,7.0,REGIONAL,2661
-55.0,3.0,EXTERNAL,2660
40.0,-116.0,INTERNAL,2659
37.0,38.0,EXTERNAL,2659
-23.0,12.0,EXTERNAL,2658
-20.0,148.0,EXTERNAL,2658
1.0,-78.0,EXTERNAL,2657
-29.0,32.0,INTERNAL,2656
56.0,90.0,INTERNAL,2656
50.0,-97.0,INTERNAL,2655
45.0,30.0,EXTERNAL,2655
-44.0,-180.0,INTERNAL,2654
37.0,-26.0,INTERNAL,2654
-6.0,-78.0,REGIONAL,2652
47.0,-5.0,INTERNAL,2651
56.0,-6.0,REGIONAL,2647
56.0,159.0,INTERNAL,2646
51.0,28.0,EXTERNAL,2646
53.0,91.0,EXTERNAL,2644
19.0,-105.0,INTERNAL,2644
31.0,104.0,EXTERNAL,2644
53.0,104.0,INTERNAL,2644
10.0,-75.0,REGIONAL,2644
39.0,8.0,REGIONAL,2643
40.0,-98.0,INTERNAL,2643
-36.0,-71.0,INTERNAL,2639
48.0,-109.0,INTERNAL,2637
5.0,-72.0,REGIONAL,2637
50.0,90.0,INTERNAL,2636
27.0,120.0,EXTERNAL,2636
30.0,103.0,EXTERNAL,2634
-46.0,50.0,EXTERNAL,2634
46.0,-121.0,REGIONAL,2634
-30.0,133.0,INTERNAL,2633
-68.0,75.0,EXTERNAL,2633
-53.0,-37.0,EXTERNAL,2632
12.0,100.0,EXTERNAL,2630
58.0,-1.0,REGIONAL,2629
9.0,105.0,REGIONAL,2628
-3.0,-70.0,INTERNAL,2625
47.0,-105.0,INTERNAL,2625
53.0,59.0,INTERNAL,2625
-40.0,-75.0,INTERNAL,2625
-67.0,70.0,EXTERNAL,2624
50.0,-109.0,REGIONAL,2623
-39.0,179.0,INTERNAL,2623
54.0,52.0,EXTERNAL,2622
55.0,6.0,REGIONAL,2622
38.0,-122.0,REGIONAL,2621
67.0,66.0,INTERNAL,2620
8.0,1.0,INTERNAL,2620
57.0,25.0,REGIONAL,2620
50.0,87.0,INTERNAL,2618
-22.0,40.0,EXTERNAL,2618
52.0,103.0,INTERNAL,2617
-7.0,109.0,EXTERNAL,2617
59.0,-177.0,INTERNAL,2616
9.0,-83.0,EXTERNAL,2614
50.0,23.0,REGIONAL,2611
34.0,-9.0,EXTERNAL,2611
18.0,110.0,EXTERNAL,2611
-67.0,80.0,EXTERNAL,2611
41.0,-116.0,INTERNAL,2610
60.0,32.0,EXTERNAL,2610
57.0,46.0,EXTERNAL,2609
-44.0,-174.0,INTERNAL,2608
52.0,46.0,INTERNAL,2606
54.0,28.0,REGIONAL,2605
45.0,-56.0,INTERNAL,2604
-21.0,165.0,INTERNAL,2604
41.0,22.0,EXTERNAL,2602
59.0,49.0,EXTERNAL,2602
-49.0,-73.0,REGIONAL,2601
61.0,27.0,REGIONAL,2601
51.0,-122.0,INTERNAL,2600
40.0,27.0,EXTERNAL,2600
44.0,18.0,EXTERNAL,2599
-4.0,73.0,EXTERNAL,2598
63.0,13.0,REGIONAL,2598
5.0,-8.0,EXTERNAL,2597
6.0,-69.0,INTERNAL,2596
46.0,-5.0,INTERNAL,2596
-39.0,173.0,INTERNAL,2595
-32.0,24.0,EXTERNAL,2595
38.0,35.0,EXTERNAL,2595
-11.0,-79.0,EXTERNAL,2594
43.0,26.0,REGIONAL,2594
54.0,42.0,EXTERNAL,2593
-26.0,114.0,INTERNAL,2592
-8.0,109.0,EXTERNAL,2591
25.0,-76.0,REGIONAL,2590
-68.0,81.0,EXTERNAL,2590
-39.0,-62.0,REGIONAL,2590
64.0,-22.0,REGIONAL,2589
3.0,-68.0,INTERNAL,2589
49.0,-97.0,REGIONAL,2588
35.0,134.0,INTERNAL,2587
-21.0,-42.0,REGIONAL,2586
62.0,28.0,EXTERNAL,2586
54.0,-13.0,INTERNAL,2585
-15.0,168.0,EXTERNAL,2578
-31.0,139.0,EXTERNAL,2575
-20.0,-49.0,INTERNAL,2573
44.0,-77.0,EXTERNAL,2570
-24.0,148.0,INTERNAL,2570
28.0,-81.0,EXTERNAL,2569
-46.0,-76.0,EXTERNAL,2568
49.0,-92.0,REGIONAL,2567
5.0,117.0,EXTERNAL,2566
47.0,-47.0,EXTERNAL,2566
62.0,26.0,REGIONAL,2565
39.0,22.0,EXTERNAL,2565
49.0,131.0,INTERNAL,2563
-37.0,-76.0,INTERNAL,2563
-51.0,-75.0,INTERNAL,2562
18.0,-99.0,INTERNAL,2561
-12.0,137.0,EXTERNAL,2560
58.0,13.0,REGIONAL,2560
-35.0,140.0,EXTERNAL,2559
-14.0,-172.0,INTERNAL,2559
-9.0,157.0,REGIONAL,2559
-42.0,-73.0,REGIONAL,2558
3.0,-76.0,INTERNAL,2557
9.0,120.0,EXTERNAL,2557
22.0,88.0,INTERNAL,2557
55.0,49.0,INTERNAL,2557
-66.0,-71.0,EXTERNAL,2556
-31.0,118.0,INTERNAL,2556
37.0,30.0,EXTERNAL,2556
-4.0,-81.0,REGIONAL,2555
-8.0,36.0,EXTERNAL,2555
50.0,28.0,INTERNAL,2555
36.0,-81.0,EXTERNAL,2554
-27.0,151.0,EXTERNAL,2553
40.0,-113.0,INTERNAL,2553
57.0,-152.0,INTERNAL,2553
-36.0,-72.0,REGIONAL,2552
20.0,-88.0,INTERNAL,2551
46.0,-4.0,INTERNAL,2548
-18.0,143.0,INTERNAL,2547
50.0,20.0,UNKNOWN,2546
-8.0,114.0,EXTERNAL,2545
-3.0,-73.0,REGIONAL,2545
50.0,-82.0,REGIONAL,2545
-35.0,175.0,INTERNAL,2544
35.0,-87.0,EXTERNAL,2544
69.0,-138.0,EXTERNAL,2544
46.0,-110.0,INTERNAL,2543
61.0,7.0,EXTERNAL,2541
12.0,-70.0,EXTERNAL,2541
64.0,11.0,EXTERNAL,2540
37.0,139.0,EXTERNAL,2539
55.0,90.0,EXTERNAL,2539
7.0,-70.0,INTERNAL,2537
-23.0,-48.0,REGIONAL,2537
59.0,14.0,REGIONAL,2535
41.0,27.0,EXTERNAL,2534
-34.0,-71.0,EXTERNAL,2534
55.0,28.0,EXTERNAL,2533
5.0,7.0,INTERNAL,2533
-16.0,36.0,EXTERNAL,2532
-8.0,-14.0,EXTERNAL,2532
51.0,84.0,INTERNAL,2531
48.0,-63.0,INTERNAL,2530
27.0,-79.0,REGIONAL,2529
48.0,-83.0,REGIONAL,2529
52.0,86.0,INTERNAL,2529
-25.0,32.0,INTERNAL,2529
-1.0,-90.0,EXTERNAL,2529
46.0,-70.0,INTERNAL,2527
40.0,46.0,EXTERNAL,2527
-48.0,-25.0,EXTERNAL,2526
-22.0,15.0,EXTERNAL,2526
-11.0,60.0,EXTERNAL,2526
43.0,79.0,EXTERNAL,2526
56.0,159.0,EXTERNAL,2524
60.0,-3.0,INTERNAL,2523
-32.0,-71.0,INTERNAL,2521
-28.0,137.0,INTERNAL,2521
-28.0,114.0,INTERNAL,2521
82.0,30.0,REGIONAL,2519
52.0,25.0,EXTERNAL,2518
-76.0,165.0,EXTERNAL,2518
34.0,136.0,EXTERNAL,2518
-22.0,-47.0,INTERNAL,2517
34.0,135.0,EXTERNAL,2515
32.0,140.0,EXTERNAL,2515
-44.0,180.0,INTERNAL,2514
28.0,96.0,EXTERNAL,2513
58.0,68.0,INTERNAL,2513
26.0,-89.0,INTERNAL,2512
51.0,-22.0,EXTERNAL,2511
-9.0,-78.0,EXTERNAL,2509
-7.0,39.0,EXTERNAL,2508
69.0,-106.0,EXTERNAL,2507
29.0,-10.0,EXTERNAL,2507
12.0,120.0,EXTERNAL,2507
27.0,90.0,INTERNAL,2505
52.0,48.0,INTERNAL,2503
48.0,-104.0,INTERNAL,2502
24.0,-81.0,INTERNAL,2502
49.0,-122.0,EXTERNAL,2501
-18.0,-39.0,REGIONAL,2501
0.0,-78.0,EXTERNAL,2499
45.0,-79.0,EXTERNAL,2499
52.0,-175.0,INTERNAL,2497
50.0,36.0,REGIONAL,2497
43.0,-51.0,EXTERNAL,2496
-2.0,-77.0,INTERNAL,2495
29.0,118.0,EXTERNAL,2494
59.0,-174.0,INTERNAL,2494
-34.0,-73.0,INTERNAL,2493
-25.0,-49.0,INTERNAL,2492
38.0,143.0,INTERNAL,2492
-20.0,-45.0,REGIONAL,2491
25.0,-108.0,REGIONAL,2490
-68.0,-75.0,EXTERNAL,2489
-30.0,-51.0,EXTERNAL,2488
2.0,32.0,INTERNAL,2488
8.0,125.0,EXTERNAL,2487
46.0,135.0,INTERNAL,2487
-6.0,-50.0,REGIONAL,2486
16.0,99.0,EXTERNAL,2485
-13.0,132.0,EXTERNAL,2485
56.0,-122.0,REGIONAL,2485
36.0,-29.0,REGIONAL,2485
-51.0,71.0,EXTERNAL,2484
-26.0,137.0,INTERNAL,2484
-7.0,-78.0,REGIONAL,2484
51.0,-57.0,REGIONAL,2483
-30.0,131.0,INTERNAL,2482
-30.0,17.0,EXTERNAL,2482
-63.0,-64.0,EXTERNAL,2482
26.0,-78.0,REGIONAL,2481
74.0,8.0,REGIONAL,2480
11.0,-86.0,EXTERNAL,2480
12.0,-62.0,REGIONAL,2480
-35.0,-56.0,EXTERNAL,2480
-34.0,-57.0,REGIONAL,2479
55.0,53.0,EXTERNAL,2478
-0.0,-80.0,INTERNAL,2478
-29.0,20.0,EXTERNAL,2477
23.0,-82.0,REGIONAL,2476
45.0,18.0,EXTERNAL,2476
57.0,29.0,EXTERNAL,2475
39.0,-105.0,EXTERNAL,2472
-16.0,-48.0,EXTERNAL,2472
12.0,102.0,EXTERNAL,2472
73.0,19.0,INTERNAL,2470
-17.0,116.0,EXTERNAL,2470
24.0,-75.0,REGIONAL,2470
52.0,49.0,EXTERNAL,2470
45.0,-125.0,EXTERNAL,2470
51.0,27.0,EXTERNAL,2468
21.0,39.0,EXTERNAL,2468
57.0,15.0,EXTERNAL,2467
24.0,-83.0,INTERNAL,2466
27.0,95.0,EXTERNAL,2466
-37.0,-64.0,REGIONAL,2465
-11.0,61.0,EXTERNAL,2464
-20.0,-56.0,REGIONAL,2462
21.0,-158.0,EXTERNAL,2462
33.0,-120.0,INTERNAL,2459
53.0,87.0,INTERNAL,2459
72.0,30.0,INTERNAL,2457
63.0,23.0,EXTERNAL,2456
55.0,-119.0,REGIONAL,2455
65.0,41.0,EXTERNAL,2455
11.0,80.0,EXTERNAL,2454
-27.0,133.0,INTERNAL,2453
25.0,-111.0,REGIONAL,2453
66.0,29.0,EXTERNAL,2450
11.0,-85.0,EXTERNAL,2448
29.0,72.0,INTERNAL,2446
-77.0,170.0,EXTERNAL,2446
45.0,132.0,INTERNAL,2445
26.0,76.0,EXTERNAL,2445
-18.0,-64.0,REGIONAL,2445
9.0,3.0,EXTERNAL,2444
20.0,110.0,EXTERNAL,2443
49.0,-96.0,INTERNAL,2443
-20.0,-44.0,EXTERNAL,2442
18.0,-94.0,REGIONAL,2442
28.0,87.0,EXTERNAL,2442
-33.0,-70.0,INTERNAL,2440
-27.0,30.0,EXTERNAL,2440
47.0,-67.0,REGIONAL,2440
-64.0,-65.0,EXTERNAL,2439
52.0,-11.0,REGIONAL,2439
39.0,147.0,EXTERNAL,2439
57.0,1.0,REGIONAL,2438
-18.0,144.0,INTERNAL,2437
-37.0,-75.0,INTERNAL,2435
58.0,24.0,REGIONAL,2435
-3.0,-80.0,INTERNAL,2434
64.0,27.0,EXTERNAL,2434
42.0,-87.0,EXTERNAL,2432
-22.0,165.0,EXTERNAL,2432
-13.0,32.0,EXTERNAL,2432
37.0,-76.0,EXTERNAL,2431
1.0,-79.0,REGIONAL,2430
36.0,130.0,INTERNAL,2430
23.0,-81.0,REGIONAL,2429
62.0,25.0,EXTERNAL,2427
10.0,-84.0,INTERNAL,2427
-14.0,48.0,EXTERNAL,2426
-20.0,130.0,INTERNAL,2425
56.0,27.0,REGIONAL,2425
37.0,9.0,EXTERNAL,2424
73.0,18.0,INTERNAL,2423
17.0,-63.0,EXTERNAL,2423
29.0,-15.0,REGIONAL,2422
42.0,-85.0,EXTERNAL,2422
7.0,-75.0,REGIONAL,2421
24.0,-111.0,REGIONAL,2421
25.0,76.0,INTERNAL,2420
30.0,-96.0,EXTERNAL,2420
39.0,-76.0,EXTERNAL,2419
-12.0,-79.0,EXTERNAL,2419
-28.0,-51.0,REGIONAL,2419
-30.0,119.0,INTERNAL,2419
-42.0,-72.0,REGIONAL,2418
-21.0,-72.0,INTERNAL,2418
24.0,35.0,EXTERNAL,2416
-23.0,134.0,INTERNAL,2416
43.0,-98.0,INTERNAL,2415
74.0,23.0,INTERNAL,2414
16.0,-95.0,REGIONAL,2414
21.0,79.0,EXTERNAL,2413
0.0,34.0,EXTERNAL,2413
53.0,22.0,EXTERNAL,2412
36.0,141.0,INTERNAL,2412
54.0,43.0,INTERNAL,2410
35.0,-6.0,EXTERNAL,2410
41.0,146.0,INTERNAL,2409
-1.0,-81.0,EXTERNAL,2408
-22.0,-49.0,INTERNAL,2408
-19.0,147.0,REGIONAL,2408
17.0,-91.0,INTERNAL,2407
47.0,-55.0,INTERNAL,2407
61.0,9.0,REGIONAL,2406
34.0,130.0,EXTERNAL,2406
22.0,-90.0,REGIONAL,2405
17.0,-95.0,INTERNAL,2405
55.0,3.0,INTERNAL,2404
23.0,80.0,EXTERNAL,2404
48.0,-65.0,INTERNAL,2404
24.0,88.0,EXTERNAL,2404
-12.0,34.0,EXTERNAL,2402
-25.0,-72.0,INTERNAL,2402
16.0,-95.0,INTERNAL,2401
-19.0,-65.0,REGIONAL,2401
-23.0,-50.0,INTERNAL,2401
51.0,138.0,INTERNAL,2399
-26.0,-72.0,INTERNAL,2399
56.0,32.0,EXTERNAL,2398
40.0,-94.0,INTERNAL,2398
19.0,-98.0,EXTERNAL,2396
14.0,99.0,EXTERNAL,2396
46.0,-68.0,REGIONAL,2395
57.0,-170.0,INTERNAL,2394
11.0,104.0,EXTERNAL,2394
-71.0,-14.0,EXTERNAL,2393
62.0,-141.0,REGIONAL,2392
42.0,-77.0,EXTERNAL,2391
51.0,-119.0,INTERNAL,2391
30.0,-112.0,INTERNAL,2390
-26.0,131.0,INTERNAL,2389
27.0,142.0,INTERNAL,2389
-76.0,170.0,EXTERNAL,2387
37.0,146.0,EXTERNAL,2385
-52.0,72.0,EXTERNAL,2384
55.0,-160.0,INTERNAL,2384
12.0,108.0,EXTERNAL,2384
16.0,-96.0,EXTERNAL,2383
63.0,32.0,INTERNAL,2383
-12.0,-70.0,EXTERNAL,2380
44.0,25.0,REGIONAL,2380
58.0,19.0,EXTERNAL,2380
-38.0,-77.0,INTERNAL,2379
53.0,28.0,EXTERNAL,2379
55.0,-8.0,EXTERNAL,2378
66.0,-17.0,EXTERNAL,2378
38.0,-116.0,INTERNAL,2378
53.0,-122.0,REGIONAL,2377
-64.0,-64.0,EXTERNAL,2377
16.0,107.0,EXTERNAL,2376
54.0,102.0,INTERNAL,2376
14.0,-15.0,EXTERNAL,2376
26.0,-112.0,REGIONAL,2375
27.0,-77.0,REGIONAL,2375
0.0,11.0,INTERNAL,2374
55.0,57.0,EXTERNAL,2374
7.0,38.0,EXTERNAL,2373
52.0,-56.0,INTERNAL,2371
56.0,6.0,REGIONAL,2370
48.0,25.0,REGIONAL,2370
-50.0,74.0,EXTERNAL,2370
35.0,73.0,EXTERNAL,2370
24.0,-74.0,REGIONAL,2369
59.0,30.0,INTERNAL,2369
-1.0,-81.0,INTERNAL,2369
27.0,85.0,INTERNAL,2369
46.0,30.0,EXTERNAL,2368
13.0,80.0,INTERNAL,2367
52.0,23.0,REGIONAL,2365
52.0,-7.0,EXTERNAL,2365
-12.0,-69.0,REGIONAL,2364
-62.0,-56.0,EXTERNAL,2361
6.0,-135.0,EXTERNAL,2360
44.0,-0.0,REGIONAL,2360
-11.0,-75.0,REGIONAL,2359
38.0,40.0,EXTERNAL,2359
11.0,78.0,EXTERNAL,2359
61.0,-137.0,REGIONAL,2359
27.0,81.0,EXTERNAL,2358
51.0,27.0,INTERNAL,2358
26.0,90.0,EXTERNAL,2357
-37.0,-71.0,REGIONAL,2356
44.0,-76.0,EXTERNAL,2354
11.0,-1.0,EXTERNAL,2351
50.0,-101.0,INTERNAL,2351
-53.0,170.0,REGIONAL,2350
48.0,-9.0,REGIONAL,2348
54.0,53.0,EXTERNAL,2348
51.0,83.0,INTERNAL,2348
10.0,93.0,INTERNAL,2348
-35.0,-74.0,INTERNAL,2348
-63.0,-54.0,EXTERNAL,2348
55.0,-168.0,INTERNAL,2347
27.0,128.0,INTERNAL,2346
23.0,154.0,INTERNAL,2346
13.0,-8.0,EXTERNAL,2346
70.0,-134.0,EXTERNAL,2346
56.0,111.0,INTERNAL,2344
-8.0,147.0,REGIONAL,2344
50.0,143.0,INTERNAL,2343
-31.0,120.0,INTERNAL,2343
39.0,-91.0,EXTERNAL,2342
25.0,-110.0,INTERNAL,2342
33.0,130.0,EXTERNAL,2341
-11.0,144.0,INTERNAL,2340
45.0,-2.0,INTERNAL,2340
-66.0,-69.0,EXTERNAL,2338
64.0,-15.0,INTERNAL,2338
-29.0,28.0,EXTERNAL,2338
41.0,28.0,EXTERNAL,2337
-6.0,143.0,REGIONAL,2335
56.0,63.0,INTERNAL,2334
37.0,-77.0,EXTERNAL,2334
44.0,-17.0,EXTERNAL,2334
-18.0,33.0,EXTERNAL,2333
56.0,66.0,INTERNAL,2330
34.0,76.0,EXTERNAL,2329
47.0,-4.0,INTERNAL,2328
13.0,122.0,EXTERNAL,2328
-50.0,168.0,INTERNAL,2326
57.0,43.0,INTERNAL,2325
54.0,-127.0,REGIONAL,2325
56.0,5.0,REGIONAL,2322
-30.0,130.0,INTERNAL,2320
36.0,-85.0,EXTERNAL,2319
47.0,29.0,REGIONAL,2319
51.0,71.0,EXTERNAL,2318
56.0,-28.0,EXTERNAL,2317
3.0,115.0,EXTERNAL,2316
-3.0,119.0,EXTERNAL,2316
38.0,142.0,INTERNAL,2316
-32.0,23.0,EXTERNAL,2315
70.0,0.0,REGIONAL,2314
5.0,-47.0,EXTERNAL,2314
-4.0,139.0,EXTERNAL,2313
-22.0,-47.0,REGIONAL,2313
46.0,23.0,EXTERNAL,2312
40.0,41.0,EXTERNAL,2312
33.0,-80.0,EXTERNAL,2312
-54.0,-63.0,EXTERNAL,2312
29.0,-113.0,REGIONAL,2310
58.0,-0.0,INTERNAL,2310
51.0,82.0,INTERNAL,2309
9.0,-16.0,EXTERNAL,2309
-29.0,138.0,INTERNAL,2308
49.0,-54.0,REGIONAL,2308
-75.0,-30.0,EXTERNAL,2307
-69.0,76.0,EXTERNAL,2307
35.0,75.0,EXTERNAL,2307
